Date,Product,Units_Sold,Revenue
2022-12-17,Monitor,12,1471.77
2022-08-27,Monitor,15,1212.87
2022-11-24,Laptop,4,1008.79
2022-11-13,Smartphone,10,208.95
2022-07-25,Printer,14,1770.62
2022-08-10,Smartphone,17,690.9
2022-05-26,Printer,19,1016.38
2022-07-08,Laptop,19,1045.78
2022-08-26,Tablet,3,291.25
2022-10-19,Laptop,8,947.25
2022-08-11,Smartphone,2,361.37
2022-09-03,Printer,13,1539.84
2022-09-04,Smartphone,19,328.8
2022-02-07,Smartphone,11,1375.43
2022-07-26,Laptop,19,579.93
2022-07-06,Smartphone,2,1767.87
2022-12-26,Laptop,15,1174.73
2022-04-02,Smartphone,13,424.94
2022-01-06,Tablet,15,436.29
2022-05-13,Monitor,15,163.91
2022-04-02,Tablet,3,1337.8
2022-01-01,Printer,6,1405.84
2022-09-27,Laptop,4,1793.93
2022-03-24,Monitor,3,1726.02
2022-10-14,Smartphone,7,1946.67
2022-06-28,Laptop,2,1735.57
2022-12-01,Printer,15,1677.19
2022-05-27,Tablet,17,1622.5
2022-04-12,Smartphone,15,1786.75
2022-10-15,Printer,17,207.46
2022-11-09,Laptop,8,1948.12
2022-01-31,Printer,6,838.62
2022-11-10,Monitor,2,148.98
2022-06-03,Monitor,11,1846.81
2022-02-17,Smartphone,13,1420.94
2022-02-10,Printer,7,1107.34
2022-06-02,Smartphone,13,1554.25
2022-07-01,Laptop,3,287.21
2022-08-20,Printer,5,1485.99
2022-05-01,Laptop,16,699.25
2022-07-04,Laptop,5,1174.51
2022-11-13,Printer,11,1407.98
2022-04-30,Laptop,3,1294.31
2022-12-18,Monitor,17,537.46
2022-08-14,Smartphone,10,1268.58
2022-04-22,Smartphone,15,505.68
2022-07-14,Smartphone,15,1055.41
2022-10-24,Smartphone,11,1893.63
2022-01-26,Monitor,1,773.04
2022-07-13,Printer,6,1209.24
2022-01-19,Printer,19,1863.4
2022-12-09,Laptop,5,1797.99
2022-01-25,Laptop,14,623.74
2022-02-16,Monitor,18,1818.5
2022-07-18,Tablet,13,1700.95
2022-09-21,Printer,3,657.04
2022-01-03,Laptop,14,1699.44
2022-08-27,Monitor,10,1450.8
2022-10-16,Printer,10,1937.36
2022-01-22,Monitor,8,1146.37
2022-12-21,Printer,11,1374.35
2022-12-20,Monitor,19,896.61
2022-01-30,Smartphone,3,847.07
2022-02-16,Tablet,10,1678.69
2022-11-11,Tablet,14,794.69
2022-09-27,Printer,16,866.15
2022-11-25,Monitor,3,1644.86
2022-12-27,Printer,4,157.72
2022-09-27,Monitor,4,1151.01
2022-06-01,Smartphone,12,1182.0
2022-08-14,Printer,10,1259.83
2022-09-05,Monitor,2,1880.14
2022-11-01,Monitor,15,1015.33
2022-06-20,Tablet,1,712.99
2022-08-25,Laptop,6,1814.34
2022-08-24,Laptop,5,1106.99
2022-09-16,Laptop,10,1792.81
2022-10-06,Smartphone,19,1203.98
2022-05-28,Monitor,14,1304.71
2022-04-19,Laptop,12,202.12
2022-05-23,Printer,15,1618.61
2022-10-26,Smartphone,5,242.38
2022-03-12,Printer,11,1596.16
2022-11-07,Smartphone,5,848.0
2022-05-06,Printer,17,224.23
2022-03-23,Laptop,10,175.17
2022-02-10,Smartphone,18,397.54
2022-09-16,Monitor,7,1121.32
2022-12-22,Smartphone,12,1630.27
2022-05-24,Laptop,7,240.38
2022-06-20,Tablet,7,1092.51
2022-10-06,Monitor,14,824.75
2022-05-23,Laptop,14,740.48
2022-05-07,Smartphone,18,1448.99
2022-02-27,Laptop,12,924.93
2022-06-17,Smartphone,8,1384.32
2022-04-28,Smartphone,17,930.54
2022-06-15,Monitor,4,1759.8
2022-03-23,Smartphone,14,238.39
2022-12-24,Tablet,16,770.22
2022-05-14,Laptop,4,405.15
2022-12-30,Laptop,5,486.47
2022-02-15,Smartphone,13,888.62
2022-09-19,Smartphone,18,1130.18
2022-05-03,Monitor,10,1733.9
2022-08-10,Monitor,8,551.39
2022-04-02,Smartphone,18,1856.34
2022-01-19,Printer,4,337.03
2022-09-27,Smartphone,13,165.08
2022-03-06,Tablet,12,135.0
2022-08-07,Laptop,6,1769.99
2022-12-18,Printer,4,1822.46
2022-06-06,Printer,11,271.73
2022-06-02,Printer,8,955.39
2022-09-04,Laptop,11,621.61
2022-07-18,Monitor,2,416.63
2022-08-19,Printer,6,546.08
2022-10-29,Tablet,7,1594.04
2022-01-16,Smartphone,2,1402.9
2022-04-18,Printer,9,1857.1
2022-10-01,Laptop,19,294.14
2022-12-30,Laptop,8,1794.35
2022-07-03,Tablet,13,112.52
2022-07-03,Printer,14,1508.71
2022-03-10,Monitor,15,1368.1
2022-09-07,Laptop,16,723.32
2022-08-06,Laptop,8,272.89
2022-03-29,Tablet,10,639.28
2022-12-12,Printer,16,980.41
2022-09-29,Tablet,16,1941.31
2022-08-05,Monitor,16,491.5
2022-12-24,Laptop,18,847.62
2022-06-29,Smartphone,9,1753.06
2022-05-05,Smartphone,8,1384.55
2022-07-02,Smartphone,1,713.75
2022-11-28,Tablet,19,631.94
2022-11-25,Monitor,14,1318.32
2022-07-19,Smartphone,10,1777.02
2022-07-03,Laptop,2,1092.53
2022-10-24,Printer,4,443.84
2022-08-12,Tablet,6,901.89
2022-12-28,Monitor,18,1129.25
2022-03-30,Monitor,15,1557.59
2022-08-13,Smartphone,17,245.59
2022-04-28,Smartphone,10,137.67
2022-06-05,Laptop,3,1306.07
2022-06-08,Monitor,5,790.7
2022-07-02,Printer,8,1725.42
2022-07-21,Monitor,10,1564.44
2022-03-07,Tablet,16,1129.4
2022-02-15,Tablet,1,1905.34
2022-12-30,Monitor,17,686.37
2022-09-17,Smartphone,8,666.79
2022-09-01,Smartphone,9,971.32
2022-06-05,Smartphone,3,238.42
2022-09-06,Smartphone,7,591.53
2022-04-05,Smartphone,9,1894.38
2022-09-12,Laptop,4,915.85
2022-12-28,Printer,13,1088.03
2022-12-02,Monitor,3,1501.11
2022-07-20,Tablet,8,670.02
2022-11-03,Tablet,2,1612.57
2022-05-14,Printer,19,692.29
2022-06-02,Monitor,2,918.21
2022-09-12,Laptop,9,181.07
2022-09-17,Tablet,17,1910.33
2022-08-28,Tablet,15,1801.65
2022-06-01,Laptop,9,1146.95
2022-04-01,Printer,1,817.44
2022-08-28,Tablet,2,274.38
2022-07-02,Monitor,1,1058.91
2022-11-06,Monitor,11,1999.61
2022-09-16,Tablet,7,1180.03
2022-10-13,Smartphone,17,788.09
2022-03-17,Laptop,11,658.91
2022-10-24,Monitor,16,1471.07
2022-12-28,Laptop,3,632.44
2022-07-02,Printer,8,672.46
2022-02-28,Tablet,14,1531.84
2022-02-09,Tablet,6,191.19
2022-02-14,Smartphone,14,1637.84
2022-01-15,Tablet,16,1730.73
2022-08-08,Smartphone,2,1690.45
2022-09-30,Tablet,14,1818.21
2022-07-06,Smartphone,7,370.19
2022-12-30,Printer,18,584.76
2022-01-25,Monitor,7,1389.82
2022-10-26,Laptop,13,1298.97
2022-07-11,Printer,10,292.62
2022-06-28,Printer,7,924.23
2022-03-02,Monitor,6,1172.47
2022-05-11,Monitor,16,1260.61
2022-09-06,Tablet,11,1915.94
2022-06-13,Printer,17,1406.43
2022-07-26,Smartphone,18,748.6
2022-08-26,Laptop,11,870.76
2022-07-11,Smartphone,17,707.57
2022-01-28,Smartphone,7,1122.52
2022-04-17,Tablet,2,197.36
2022-08-11,Tablet,18,111.87
2022-03-25,Printer,10,826.07
2022-08-25,Smartphone,9,1056.64
2022-05-29,Smartphone,19,496.51
2022-10-10,Tablet,5,1719.29
2022-12-05,Printer,17,315.14
2022-04-10,Printer,13,1884.37
2022-11-28,Laptop,18,1081.25
2022-02-04,Monitor,13,503.72
2022-04-07,Tablet,17,1457.48
2022-12-22,Tablet,2,1374.6
2022-08-21,Smartphone,1,769.94
2022-01-13,Monitor,4,1373.61
2022-09-03,Smartphone,17,393.07
2022-09-19,Tablet,17,179.49
2022-08-11,Monitor,2,1854.65
2022-03-15,Tablet,18,1789.12
2022-09-23,Laptop,2,1335.63
2022-07-03,Tablet,6,1267.16
2022-10-04,Printer,18,592.75
2022-02-25,Laptop,7,894.44
2022-02-26,Laptop,2,1338.46
2022-10-22,Monitor,4,1676.22
2022-03-02,Monitor,8,328.48
2022-06-22,Monitor,15,1261.11
2022-04-20,Printer,2,1234.92
2022-05-26,Monitor,15,1733.77
2022-01-14,Laptop,7,1286.77
2022-07-02,Monitor,5,139.2
2022-11-11,Monitor,10,1197.67
2022-12-31,Monitor,11,1243.17
2022-05-27,Printer,8,1092.13
2022-08-20,Laptop,9,163.58
2022-10-24,Smartphone,1,223.62
2022-05-20,Laptop,6,509.87
2022-05-28,Smartphone,7,211.68
2022-02-05,Tablet,15,857.04
2022-10-04,Monitor,18,1812.89
2022-02-25,Laptop,16,825.35
2022-02-10,Tablet,10,478.74
2022-06-18,Monitor,3,1727.37
2022-06-20,Tablet,19,1891.96
2022-04-16,Smartphone,7,1544.13
2022-08-15,Tablet,4,1013.15
2022-03-27,Tablet,3,1329.11
2022-10-21,Smartphone,13,571.19
2022-05-26,Tablet,19,1788.83
2022-09-21,Monitor,19,804.02
2022-09-04,Monitor,18,1679.82
2022-05-28,Tablet,11,891.94
2022-12-28,Printer,8,574.79
2022-08-10,Tablet,2,1792.64
2022-05-26,Monitor,3,981.25
2022-04-18,Tablet,10,998.31
2022-08-03,Tablet,14,141.5
2022-09-02,Monitor,18,1017.25
2022-05-10,Tablet,6,358.74
2022-03-05,Laptop,6,1913.74
2022-10-27,Tablet,13,1913.02
2022-12-23,Printer,7,646.07
2022-12-28,Smartphone,14,333.64
2022-08-12,Monitor,4,334.44
2022-03-06,Smartphone,15,118.15
2022-03-06,Smartphone,17,424.5
2022-07-01,Monitor,18,1587.12
2022-04-18,Smartphone,18,1386.43
2022-12-17,Laptop,6,951.77
2022-11-19,Printer,16,1195.6
2022-04-21,Monitor,3,1022.76
2022-03-17,Tablet,15,1214.28
2022-09-07,Monitor,12,1526.21
2022-08-29,Monitor,8,1148.93
2022-08-14,Monitor,5,608.53
2022-11-01,Printer,18,1511.06
2022-06-13,Printer,18,976.33
2022-09-20,Tablet,11,1366.31
2022-01-15,Laptop,14,817.94
2022-12-07,Monitor,14,510.52
2022-06-02,Printer,17,1565.66
2022-02-07,Tablet,17,1068.31
2022-02-06,Laptop,8,178.89
2022-05-02,Monitor,19,334.76
2022-09-29,Tablet,19,1936.69
2022-09-14,Tablet,5,225.52
2022-06-24,Tablet,6,1882.67
2022-10-20,Printer,1,1629.8
2022-10-28,Smartphone,1,1767.01
2022-05-22,Monitor,17,1995.28
2022-06-11,Smartphone,12,1461.79
2022-12-05,Laptop,16,506.23
2022-01-23,Printer,14,1287.62
2022-12-16,Laptop,15,1032.59
2022-12-03,Printer,8,1848.48
2022-03-07,Monitor,13,1477.28
2022-02-27,Printer,9,1106.44
2022-01-29,Smartphone,17,1399.36
2022-03-24,Tablet,15,1916.4
2022-05-09,Printer,14,1181.81
2022-05-13,Monitor,9,1509.62
2022-04-25,Tablet,16,560.96
2022-02-03,Monitor,12,339.01
2022-05-05,Smartphone,7,1791.89
2022-03-19,Monitor,17,1095.42
2022-10-02,Smartphone,17,1633.98
2022-12-10,Tablet,17,780.15
2022-06-17,Tablet,8,1531.89
2022-03-22,Tablet,4,751.4
2022-04-05,Monitor,13,337.03
2022-07-28,Tablet,13,415.97
2022-03-13,Laptop,19,1190.34
2022-05-25,Monitor,12,1212.13
2022-02-07,Monitor,11,737.33
2022-06-20,Smartphone,7,1059.71
2022-02-09,Printer,2,100.02
2022-06-22,Tablet,11,907.81
2022-07-18,Smartphone,5,946.06
2022-12-10,Monitor,3,150.96
2022-08-10,Tablet,4,1599.29
2022-03-31,Tablet,6,1316.54
2022-10-13,Printer,12,1186.35
2022-06-12,Printer,5,616.96
2022-05-13,Smartphone,6,580.36
2022-11-18,Monitor,1,1619.01
2022-12-17,Monitor,5,331.7
2022-10-10,Printer,16,1605.62
2022-06-01,Laptop,12,111.21
2022-11-08,Monitor,15,1363.71
2022-02-14,Tablet,11,232.65
2022-11-20,Printer,14,1619.61
2022-09-18,Smartphone,15,1550.29
2022-08-07,Smartphone,1,290.81
2022-04-18,Monitor,5,1816.47
2022-02-16,Laptop,2,1722.94
2022-05-13,Laptop,4,368.07
2022-09-18,Smartphone,15,340.58
2022-06-25,Laptop,2,1452.91
2022-05-01,Smartphone,8,1817.12
2022-11-25,Tablet,15,1084.23
2022-10-30,Tablet,5,201.42
2022-07-09,Laptop,2,1182.53
2022-09-17,Monitor,13,330.86
2022-06-26,Monitor,13,176.89
2022-12-13,Monitor,17,1747.09
2022-03-06,Printer,11,1032.43
2022-12-18,Tablet,18,1173.32
2022-12-02,Printer,11,1408.68
2022-12-09,Printer,18,1459.98
2022-08-08,Monitor,19,683.36
2022-11-13,Printer,18,436.46
2022-05-28,Monitor,9,205.08
2022-04-10,Monitor,16,280.31
2022-04-29,Laptop,16,1605.28
2022-04-19,Tablet,11,1200.74
2022-03-23,Monitor,1,1294.23
2022-01-13,Printer,12,1677.2
2022-10-26,Laptop,19,1626.76
2022-04-02,Monitor,19,827.41
2022-08-26,Laptop,18,680.95
2022-07-03,Smartphone,16,1463.12
2022-06-27,Monitor,8,160.24
2022-07-29,Tablet,7,942.24
2022-10-03,Laptop,7,1886.35
2022-10-31,Tablet,16,1161.16
2022-12-22,Laptop,19,1233.45
2022-10-02,Tablet,6,1674.16
2022-11-21,Printer,13,1580.54
2022-09-30,Printer,7,941.06
2022-02-05,Printer,19,681.64
2022-12-04,Monitor,4,926.01
2022-03-11,Smartphone,13,904.48
2022-04-26,Tablet,6,352.95
2022-01-01,Monitor,17,1730.54
2022-03-22,Smartphone,17,1505.8
2022-02-04,Smartphone,6,1656.54
2022-10-10,Smartphone,12,1485.37
2022-07-14,Monitor,7,1510.4
2022-07-03,Printer,11,692.22
2022-02-15,Printer,16,1169.31
2022-05-28,Laptop,12,904.53
2022-09-21,Smartphone,8,108.85
2022-04-03,Printer,17,1311.66
2022-11-24,Monitor,15,444.24
2022-04-24,Tablet,8,951.94
2022-12-13,Printer,17,1799.13
2022-10-09,Tablet,7,540.85
2022-04-13,Monitor,11,1968.03
2022-07-21,Smartphone,14,1590.3
2022-03-03,Tablet,12,1790.49
2022-04-04,Tablet,16,166.78
2022-11-13,Monitor,18,1081.27
2022-08-16,Smartphone,9,1473.36
2022-03-09,Printer,9,928.91
2022-10-12,Printer,13,711.99
2022-10-29,Smartphone,9,542.68
2022-06-14,Smartphone,13,1156.89
2022-04-11,Monitor,3,1822.07
2022-08-31,Printer,18,1619.98
2022-03-31,Printer,2,1430.43
2022-03-29,Laptop,8,1272.76
2022-05-07,Tablet,10,1242.94
2022-04-17,Laptop,1,1842.79
2022-11-18,Monitor,4,996.4
2022-10-29,Laptop,19,428.88
2022-09-01,Smartphone,19,1793.09
2022-07-04,Tablet,7,1004.67
2022-09-21,Tablet,6,533.42
2022-04-11,Monitor,3,871.27
2022-09-10,Monitor,11,1199.74
2022-05-22,Tablet,15,921.14
2022-09-10,Monitor,11,1586.65
2022-03-14,Tablet,15,654.84
2022-08-02,Tablet,5,1374.14
2022-10-26,Printer,5,585.46
2022-06-21,Smartphone,7,819.25
2022-10-31,Tablet,12,592.05
2022-08-18,Laptop,8,414.49
2022-08-25,Tablet,1,362.25
2022-08-18,Printer,19,1143.34
2022-01-07,Tablet,17,1101.7
2022-07-14,Tablet,13,1742.07
2022-09-13,Printer,7,751.27
2022-06-20,Smartphone,2,141.78
2022-02-09,Monitor,13,1502.91
2022-10-15,Printer,13,1007.8
2022-08-16,Monitor,1,269.4
2022-08-22,Monitor,2,427.0
2022-12-27,Laptop,12,752.39
2022-07-02,Tablet,12,1055.44
2022-07-30,Monitor,5,1393.46
2022-12-16,Monitor,11,1608.96
2022-08-17,Monitor,2,1766.71
2022-12-11,Laptop,1,1366.0
2022-09-12,Printer,14,1204.18
2022-03-18,Monitor,2,871.03
2022-09-22,Smartphone,10,719.71
2022-08-20,Laptop,8,1734.34
2022-05-17,Smartphone,11,1459.86
2022-03-05,Printer,4,521.7
2022-09-02,Smartphone,16,688.41
2022-04-01,Tablet,3,411.46
2022-08-21,Smartphone,16,1584.3
2022-12-17,Smartphone,7,1627.44
2022-12-15,Smartphone,3,167.03
2022-04-04,Laptop,11,1555.21
2022-07-22,Printer,13,1223.73
2022-06-23,Tablet,7,1311.25
2022-05-04,Printer,19,1855.98
2022-03-11,Smartphone,6,1584.81
2022-04-13,Smartphone,18,1001.96
2022-08-21,Smartphone,17,1732.85
2022-03-05,Monitor,13,1339.59
2022-04-05,Printer,5,568.4
2022-06-12,Tablet,2,355.26
2022-09-25,Smartphone,16,911.34
2022-10-31,Tablet,9,897.85
2022-11-15,Laptop,11,1628.16
2022-06-22,Monitor,14,482.2
2022-01-06,Printer,11,139.48
2022-10-28,Printer,8,1729.16
2022-12-12,Tablet,2,439.22
2022-04-11,Smartphone,4,614.25
2022-12-26,Monitor,10,126.0
2022-05-11,Tablet,4,1129.06
2022-01-20,Laptop,13,1075.05
2022-07-30,Tablet,4,1113.8
2022-10-22,Smartphone,18,1261.45
2022-10-19,Tablet,11,1333.57
2022-12-14,Printer,15,1135.2
2022-09-22,Smartphone,18,1085.45
2022-09-10,Tablet,6,1423.76
2022-02-13,Tablet,4,1711.78
2022-03-16,Tablet,17,955.81
2022-02-22,Printer,2,469.09
2022-10-13,Printer,19,409.52
2022-03-07,Tablet,13,300.15
2022-02-07,Monitor,12,1840.22
2022-09-11,Laptop,4,730.58
2022-10-21,Monitor,3,608.46
2022-07-18,Laptop,4,1225.53
2022-08-24,Tablet,3,1909.62
2022-02-24,Smartphone,4,505.42
2022-11-28,Printer,11,1631.08
2022-04-26,Monitor,2,1935.89
2022-03-26,Printer,12,1717.99
2022-10-06,Printer,4,1712.79
2022-05-22,Printer,7,1756.84
2022-04-06,Laptop,1,1111.93
2022-02-18,Smartphone,16,725.39
2022-10-28,Tablet,6,170.58
2022-07-24,Monitor,13,1579.55
2022-12-18,Smartphone,4,145.05
2022-07-14,Printer,12,589.25
2022-11-01,Laptop,2,1217.48
2022-09-07,Printer,16,298.07
2022-09-15,Laptop,9,1187.81
2022-12-25,Printer,15,1286.95
2022-02-28,Smartphone,5,386.47
2022-08-09,Monitor,17,1195.09
2022-03-01,Monitor,3,864.62
2022-01-22,Laptop,8,715.31
2022-12-11,Printer,7,1804.46
2022-12-28,Tablet,9,1815.5
2022-02-22,Tablet,14,159.54
2022-10-02,Printer,7,403.62
2022-02-18,Monitor,19,1514.44
2022-01-17,Monitor,19,754.31
2022-05-07,Monitor,9,614.88
2022-06-04,Printer,3,1243.92
2022-10-02,Printer,5,553.74
2022-08-23,Monitor,7,826.52
2022-10-13,Printer,12,566.39
2022-03-19,Monitor,15,492.67
2022-06-23,Printer,12,1848.35
2022-04-16,Printer,12,537.48
2022-11-16,Smartphone,4,1850.27
2022-02-01,Printer,4,279.74
2022-10-19,Smartphone,6,560.58
2022-01-10,Printer,18,1161.07
2022-11-11,Tablet,9,1079.49
2022-04-12,Printer,19,1065.77
2022-04-28,Tablet,9,1864.95
2022-06-06,Printer,19,1265.42
2022-09-24,Smartphone,14,1141.91
2022-09-02,Printer,15,993.86
2022-03-20,Laptop,5,508.2
2022-06-09,Laptop,8,879.47
2022-04-01,Laptop,16,1417.29
2022-12-24,Tablet,14,594.49
2022-05-09,Tablet,5,926.92
2022-01-14,Monitor,1,1073.9
2022-10-13,Smartphone,19,945.41
2022-06-08,Printer,5,1352.6
2022-05-09,Laptop,7,580.76
2022-06-23,Tablet,9,778.64
2022-06-23,Printer,5,243.09
2022-12-27,Printer,12,1755.15
2022-02-12,Smartphone,4,1399.6
2022-10-21,Tablet,3,782.55
2022-12-11,Laptop,17,1337.2
2022-10-27,Monitor,5,1970.03
2022-04-19,Laptop,9,581.65
2022-08-30,Printer,11,1149.16
2022-02-24,Tablet,17,1002.35
2022-02-24,Laptop,18,1005.72
2022-11-30,Monitor,2,1506.31
2022-08-04,Smartphone,8,809.3
2022-04-17,Tablet,2,711.0
2022-11-09,Laptop,12,1631.08
2022-07-03,Printer,19,1256.45
2022-05-10,Printer,10,735.0
2022-05-04,Tablet,3,825.03
2022-02-18,Smartphone,15,1196.42
2022-11-16,Tablet,17,1464.64
2022-09-10,Monitor,15,879.7
2022-12-09,Laptop,2,559.63
2022-03-10,Smartphone,16,914.38
2022-11-14,Smartphone,11,1387.98
2022-02-21,Tablet,19,728.11
2022-02-02,Printer,2,1721.35
2022-01-20,Smartphone,19,1169.28
2022-08-17,Laptop,7,1524.29
2022-07-06,Monitor,2,1735.35
2022-07-07,Laptop,12,715.12
2022-07-10,Smartphone,16,1369.95
2022-04-22,Monitor,3,899.78
2022-07-03,Printer,15,1919.83
2022-10-20,Tablet,16,1219.23
2022-12-28,Tablet,2,327.59
2022-12-27,Monitor,16,427.63
2022-11-03,Tablet,15,598.49
2022-10-12,Laptop,12,1383.11
2022-08-15,Monitor,9,447.72
2022-05-17,Monitor,18,182.29
2022-03-27,Smartphone,7,1567.09
2022-10-23,Laptop,11,1947.7
2022-06-20,Smartphone,1,137.07
2022-12-22,Monitor,2,161.9
2022-10-06,Laptop,17,1626.63
2022-12-25,Monitor,14,649.26
2022-09-09,Printer,11,1667.12
2022-01-08,Tablet,2,1189.46
2022-03-15,Smartphone,7,1486.35
2022-11-16,Printer,12,212.4
2022-05-31,Laptop,10,1441.82
2022-04-03,Monitor,14,916.02
2022-12-31,Tablet,9,1654.64
2022-04-06,Laptop,1,1432.02
2022-05-22,Laptop,18,1379.96
2022-03-21,Laptop,17,1005.95
2022-12-25,Tablet,12,985.54
2022-08-28,Tablet,5,951.57
2022-09-30,Laptop,11,1873.48
2022-01-20,Laptop,9,300.65
2022-01-12,Smartphone,15,1166.24
2022-05-04,Smartphone,11,1136.98
2022-05-02,Tablet,16,1052.33
2022-11-24,Tablet,7,390.33
2022-08-17,Smartphone,11,1728.56
2022-03-26,Tablet,11,1161.34
2022-10-01,Printer,16,438.78
2022-01-29,Laptop,18,928.51
2022-05-15,Laptop,17,431.35
2022-02-09,Printer,1,213.61
2022-04-11,Smartphone,3,644.26
2022-05-14,Smartphone,10,1738.75
2022-11-07,Printer,16,1888.07
2022-11-25,Printer,1,1002.19
2022-06-30,Tablet,2,919.91
2022-07-19,Monitor,9,888.75
2022-07-28,Smartphone,7,1346.39
2022-03-29,Smartphone,5,1264.46
2022-05-05,Smartphone,6,1533.88
2022-01-22,Printer,6,612.01
2022-02-19,Smartphone,11,364.47
2022-08-27,Smartphone,5,673.3
2022-08-02,Tablet,8,1836.08
2022-10-10,Printer,6,1341.79
2022-02-17,Printer,10,402.21
2022-03-07,Tablet,16,609.16
2022-05-10,Monitor,12,596.05
2022-10-29,Printer,12,1018.18
2022-11-23,Tablet,12,342.06
2022-09-24,Laptop,16,1928.45
2022-08-27,Tablet,1,522.87
2022-01-26,Laptop,14,1245.04
2022-07-10,Monitor,16,1745.21
2022-02-18,Tablet,14,1187.25
2022-11-15,Printer,3,1021.74
2022-01-21,Printer,15,1726.04
2022-03-20,Laptop,2,1567.37
2022-03-21,Tablet,11,936.13
2022-01-09,Monitor,2,1264.88
2022-05-29,Smartphone,16,1143.9
2022-02-24,Tablet,15,460.72
2022-10-24,Tablet,2,945.63
2022-01-06,Smartphone,17,1337.14
2022-09-14,Monitor,14,410.09
2022-12-17,Tablet,17,735.91
2022-07-11,Smartphone,15,559.23
2022-08-17,Smartphone,13,520.57
2022-09-04,Smartphone,11,1223.93
2022-10-09,Monitor,6,205.97
2022-09-14,Tablet,2,1095.93
2022-09-14,Monitor,14,534.62
2022-04-03,Monitor,12,1122.74
2022-08-02,Printer,6,1060.54
2022-10-21,Tablet,19,361.6
2022-02-10,Printer,1,694.5
2022-06-05,Tablet,1,717.43
2022-05-13,Laptop,19,1003.03
2022-11-15,Tablet,14,1346.24
2022-03-27,Tablet,11,1635.6
2022-03-25,Smartphone,16,1931.59
2022-12-31,Tablet,2,1207.01
2022-09-05,Monitor,13,312.41
2022-12-26,Monitor,12,1133.05
2022-02-04,Smartphone,6,302.09
2022-09-06,Smartphone,7,1689.31
2022-11-27,Tablet,12,1392.78
2022-05-05,Monitor,9,1604.44
2022-02-21,Tablet,11,1413.1
2022-10-16,Smartphone,12,195.81
2022-09-27,Printer,1,1104.32
2022-08-09,Printer,4,957.19
2022-11-05,Monitor,15,1757.59
2022-03-02,Printer,17,401.46
2022-09-26,Tablet,8,1801.44
2022-01-15,Printer,8,522.71
2022-11-07,Laptop,15,1321.8
2022-06-30,Tablet,17,288.95
2022-07-19,Tablet,12,805.36
2022-10-30,Laptop,3,1840.81
2022-12-19,Monitor,11,670.0
2022-03-16,Monitor,6,145.56
2022-09-01,Tablet,1,1414.03
2022-09-28,Monitor,9,1309.89
2022-01-21,Tablet,6,1871.08
2022-02-05,Tablet,2,1398.12
2022-07-17,Smartphone,7,185.96
2022-06-02,Printer,3,1134.19
2022-02-13,Printer,10,1612.68
2022-05-09,Laptop,15,1948.31
2022-02-11,Tablet,19,729.32
2022-02-02,Printer,8,875.98
2022-12-25,Monitor,16,658.41
2022-10-23,Monitor,13,1577.34
2022-12-19,Printer,1,682.88
2022-04-25,Tablet,17,597.57
2022-12-24,Monitor,19,414.99
2022-07-22,Printer,8,617.82
2022-03-05,Laptop,4,219.32
2022-10-11,Smartphone,4,546.71
2022-08-11,Printer,13,1114.72
2022-12-02,Printer,6,1925.51
2022-07-29,Tablet,5,1283.54
2022-03-27,Printer,16,191.27
2022-08-15,Printer,2,1357.81
2022-12-28,Monitor,19,1385.31
2022-10-31,Smartphone,17,489.54
2022-07-04,Monitor,5,1566.45
2022-09-22,Laptop,8,1964.19
2022-06-22,Laptop,3,695.12
2022-08-04,Monitor,19,935.49
2022-03-24,Printer,15,1961.29
2022-03-19,Printer,12,1485.74
2022-11-18,Laptop,8,384.15
2022-12-12,Tablet,7,1810.51
2022-03-13,Laptop,12,1056.92
2022-09-28,Laptop,5,844.01
2022-12-31,Laptop,4,402.84
2022-10-23,Monitor,9,1255.02
2022-05-21,Tablet,14,1254.41
2022-07-27,Monitor,13,1699.68
2022-12-08,Monitor,15,419.73
2022-02-02,Monitor,4,1139.0
2022-04-19,Laptop,11,440.41
2022-06-11,Tablet,13,1855.64
2022-01-16,Smartphone,7,548.98
2022-01-14,Tablet,13,634.26
2022-08-19,Tablet,3,913.28
2022-09-03,Monitor,9,123.06
2022-02-15,Tablet,3,1680.49
2022-11-02,Tablet,14,1006.59
2022-04-23,Monitor,14,839.31
2022-02-12,Smartphone,8,1398.99
2022-02-17,Tablet,12,283.7
2022-07-11,Monitor,10,1913.42
2022-07-21,Laptop,17,1018.01
2022-05-22,Printer,8,328.75
2022-07-08,Printer,2,695.62
2022-08-07,Laptop,8,248.52
2022-09-09,Smartphone,14,1418.35
2022-10-04,Laptop,13,1506.86
2022-11-07,Printer,4,1493.84
2022-04-26,Tablet,11,1106.02
2022-12-30,Laptop,9,1728.93
2022-01-02,Laptop,9,1488.69
2022-01-13,Laptop,19,1630.22
2022-10-04,Tablet,7,855.35
2022-09-09,Smartphone,1,810.97
2022-08-16,Smartphone,4,1024.45
2022-05-26,Smartphone,3,485.38
2022-08-05,Laptop,2,1541.35
2022-08-25,Monitor,6,1263.92
2022-10-21,Tablet,3,1454.8
2022-09-13,Tablet,14,1536.34
2022-10-08,Printer,12,1197.96
2022-06-15,Tablet,3,316.87
2022-05-23,Smartphone,3,1247.4
2022-08-26,Smartphone,4,1094.5
2022-04-07,Smartphone,13,381.83
2022-07-11,Monitor,18,1508.81
2022-10-15,Monitor,10,1954.3
2022-02-12,Tablet,14,1377.03
